time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0076,0,0,0,0,0,0,0
1,0.0076,0,0,0,0,0,0,0
2,0.0074,6.89655e-05,0,0,0,0,0,0
3,0.0074,0.000137931,0,0,0,0,0,0
4,0.0072,0.000275862,0,0,0,0,0,0
5,0.007,0.000344828,0,0,0,0,0,0
6,0.007,0.000413793,0,0,0,0,0,0
7,0.0068,0.000551724,0,0,0,0,0,0
8,0.007,0.000482759,0,0,0,0,0,0
9,0.0068,0.00062069,0,0,0,0,0,0
10,0.007,0.00062069,0,0,0,0,0,0
11,0.007,0.000482759,0,0,0,2.13675e-05,1.31492e-05,0
12,0.0072,0.000482759,0,0,0,0,0,0
13,0.0072,0.000482759,4.44444e-05,5.64103e-05,0,4.2735e-05,9.20447e-05,0
14,0.0074,0.000413793,4.44444e-05,7.69231e-05,0,4.2735e-05,0.000118343,0
15,0.0072,0.000482759,0.000133333,2.5641e-05,0,4.2735e-05,7.88955e-05,0
16,0.0076,0.000413793,0.000133333,6.66667e-05,0,2.13675e-05,1.31492e-05,0
17,0.0076,0.000344828,0.000155556,0.000235897,0,0.000213675,0.000302433,0
18,0.0074,0.000344828,0.000133333,0.0002,0,0.00025641,0.00034188,0
19,0.0074,0.000275862,0.000133333,0.000317949,0,0.000320513,0.000302433,0
20,0.0072,0.000344828,0.000444444,0.000179487,0,0.000320513,0.000276134,0
21,0.0074,0.000344828,0.000333333,0.000251282,7.69231e-05,0.000235043,0.000236686,4.2735e-07
22,0.0078,0.000344828,0.000222222,0.000220513,9.23077e-05,0.00017094,0.000131492,1.1396e-06
23,0.0078,0.000344828,0.000155556,8.71795e-05,1.53846e-05,4.2735e-05,9.20447e-05,2.5641e-06
24,0.0078,0.000344828,0.000222222,0.000241026,0,0.000149573,0.000197239,2.70655e-06
25,0.0078,0.000275862,0.000222222,0.000235897,0,0.00017094,0.000144642,2.70655e-06
26,0.008,0.000275862,0.000444444,0.000538462,0,0.000491453,0.000539119,2.70655e-06
27,0.008,0.000275862,0.000311111,0.000661538,0,0.000534188,0.000749507,2.42165e-06
28,0.008,0.000344828,0.000444444,0.000389744,0,0.00034188,0.000447074,2.5641e-06
29,0.0082,0.000344828,0.0004,0.000246154,0,0.000213675,0.000328731,2.5641e-06
30,0.008,0.000413793,0.000622222,0.000348718,0,0.000192308,0.000276134,2.5641e-06
31,0.0078,0.000482759,0.000911111,0.000348718,0,0.000299145,0.000315582,2.5641e-06
32,0.0078,0.000482759,0.00102222,0.000876923,0.0002,0.000876068,0.000749507,3.4188e-06
33,0.0074,0.00062069,0.000688889,0.00114359,0.000323077,0.00121795,0.000999343,7.26496e-06
34,0.0074,0.000551724,0.0006,0.000989744,0.000384615,0.000876068,0.00103879,1.21083e-05
35,0.0076,0.000551724,0.000622222,0.000538462,0.000230769,0.000448718,0.000736358,1.82336e-05
36,0.008,0.000689655,0.000755556,0.000487179,0.000230769,0.000555556,0.000631164,2.2792e-05
37,0.008,0.00062069,0.000688889,0.000323077,0.0002,0.000512821,0.000539119,2.57835e-05
38,0.008,0.000827586,0.000377778,0.000353846,9.23077e-05,0.000405983,0.000394477,3.03419e-05
39,0.008,0.000827586,0.000155556,0.000420513,6.15385e-05,0.000320513,0.000276134,3.10541e-05
40,0.008,0.000965517,2.22222e-05,0.00045641,0.000261538,0.00034188,0.000262985,3.36182e-05
41,0.008,0.00110345,0,8.20513e-05,0.000415385,6.41026e-05,9.20447e-05,3.84615e-05
42,0.008,0.00117241,0,0.000174359,0.000446154,6.41026e-05,7.88955e-05,4.31624e-05
43,0.0078,0.00124138,0,3.58974e-05,0.000184615,8.54701e-05,0.000105194,4.92877e-05
44,0.0078,0.00117241,0,5.12821e-06,6.15385e-05,2.13675e-05,2.62985e-05,5.11396e-05
45,0.0078,0.00103448,0,7.69231e-05,0,8.54701e-05,3.94477e-05,5.09972e-05
46,0.0078,0.00110345,0,4.61538e-05,0,6.41026e-05,2.62985e-05,5.02849e-05
47,0.0078,0.00103448,0,0,0,0,0,4.95726e-05
48,0.0078,0.00103448,0,0,0,0,0,4.81481e-05
49,0.0078,0.000965517,0,0,0,0,0,4.7151e-05
50,0.008,0.000896552,0,0,0,0,0,4.67236e-05
51,0.0078,0.000896552,0,0,0,0,0,4.5584e-05
52,0.0076,0.000896552,0,0,0,0,0,4.50142e-05
53,0.008,0.000896552,0,0,0,0,0,4.41595e-05
54,0.008,0.000827586,6.66667e-05,2.5641e-05,0,0,5.2597e-05,4.28775e-05
55,0.0078,0.000896552,0,0,0,0,0,4.23077e-05
56,0.008,0.000896552,0,0,0,0,0,4.1453e-05
57,0.0076,0.000965517,0,0,0,0,0,4.05983e-05
58,0.0076,0.00103448,0,0,0,0,0,3.97436e-05
59,0.0076,0.00103448,0,0,0,0,0,3.96011e-05
60,0.0076,0.00103448,0,0,0,0,0,3.87464e-05
61,0.0078,0.00103448,0,0,0,0,0,3.78917e-05
62,0.0078,0.000965517,0,1.53846e-05,0,2.13675e-05,1.31492e-05,3.7037e-05
63,0.0078,0.000896552,0,0,0,0,0,3.63248e-05
64,0.0078,0.00103448,0,0,0,0,0,3.58974e-05
65,0.0078,0.00103448,0,0,0,0,0,3.49003e-05
66,0.008,0.00110345,0,0,0,0,0,3.4188e-05
67,0.008,0.000758621,0.000266667,6.66667e-05,0,2.13675e-05,2.62985e-05,3.34758e-05
68,0.0078,0.00103448,0.000266667,0.000128205,0,0.000149573,6.57462e-05,3.2906e-05
69,0.0076,0.00110345,0,9.23077e-05,3.07692e-05,8.54701e-05,0.000144642,3.31909e-05
70,0.008,0.00110345,0,5.12821e-06,0,2.13675e-05,1.31492e-05,3.27635e-05
71,0.008,0.00103448,0,0,0,0,0,3.14815e-05
72,0.008,0.000827586,0,0,0,0,1.31492e-05,3.10541e-05
73,0.008,0.000827586,0,0,0,0,0,3.09117e-05
74,0.008,0.000689655,0,0,0,0,0,3.06268e-05
75,0.008,0.000827586,0,0,0,0,0,3.0057e-05
76,0.008,0.000827586,0,0,0,0,0,2.97721e-05
77,0.008,0.000827586,0,1.53846e-05,0,0,0,2.94872e-05
78,0.0078,0.000827586,0,0,0,0,0,2.92023e-05
79,0.0074,0.000965517,0,0,0,0,0,2.89174e-05
80,0.0076,0.000896552,0,0,0,0,0,2.80627e-05
81,0.0074,0.000965517,0,0,0,0,0,2.70655e-05
82,0.0074,0.000896552,0,4.10256e-05,0,2.13675e-05,2.62985e-05,2.67806e-05
83,0.0072,0.00110345,2.22222e-05,2.5641e-05,0,4.2735e-05,2.62985e-05,2.63533e-05
84,0.0076,0.00117241,0,0,0,0,1.31492e-05,2.49288e-05
85,0.0076,0.00110345,0,0,0,0,0,2.47863e-05
86,0.0078,0.00103448,0,0,0,0,0,2.4359e-05
87,0.008,0.000827586,0,6.66667e-05,0,2.13675e-05,2.62985e-05,2.40741e-05
88,0.008,0.000827586,0,8.20513e-05,0,6.41026e-05,5.2597e-05,2.39316e-05
89,0.0082,0.000896552,0,1.53846e-05,0,4.2735e-05,0,2.35043e-05
90,0.0084,0.000965517,0,2.05128e-05,0,0,0,2.29345e-05
