time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0096,0,0,0,0,0,0,0
1,0.0096,0,0,0,0,0,0,0
2,0.0092,0.000137931,0,0,0,0,0,0
3,0.0092,0.000206897,0,0,0,0,0,0
4,0.0092,0.000206897,0,0,0,0,0,0
5,0.0094,0.000206897,0,0,0,0,0,0
6,0.0094,0.000206897,0,0,0,0,0,0
7,0.009,0.000344828,0,0,0,0,0,0
8,0.0086,0.000482759,0,0,0,0,0,0
9,0.0084,0.000551724,0,0,0,0,0,0
10,0.0086,0.000551724,0,0,0,0,0,0
11,0.0086,0.000827586,0,0,0,0,0,0
12,0.0086,0.000965517,0,0,0,0,0,0
13,0.0086,0.000965517,0,0,0,0,0,0
14,0.0086,0.00110345,0,0,0,0,0,0
15,0.0086,0.00110345,0,0,0,0,0,0
16,0.0084,0.00110345,0,0,0,0,0,0
17,0.0084,0.00137931,0.000288889,3.58974e-05,0,4.2735e-05,2.62985e-05,0
18,0.0086,0.00131034,0.0002,5.12821e-05,0,2.13675e-05,6.57462e-05,0
19,0.0086,0.00137931,0.000422222,0.000405128,9.23077e-05,0.000470085,0.00035503,8.54701e-07
20,0.0086,0.00151724,0.000711111,0.000564103,0,0.000747863,0.00052597,1.56695e-06
21,0.0086,0.00151724,0.00133333,0.000851282,0,0.000961538,0.000723208,1.56695e-06
22,0.008,0.0017931,0.00222222,0.00127692,3.07692e-05,0.00128205,0.00114398,2.70655e-06
23,0.008,0.0017931,0.00206667,0.00205128,0.000153846,0.00202991,0.00188034,4.5584e-06
24,0.0078,0.00186207,0.00153333,0.00186154,9.23077e-05,0.00136752,0.00193294,6.98006e-06
25,0.0076,0.0017931,0.000444444,0.00156923,4.61538e-05,0.0015812,0.00140697,9.40171e-06
26,0.0072,0.00193103,0.000933333,0.00102564,6.15385e-05,0.00141026,0.00102564,9.68661e-06
27,0.0072,0.002,0.000422222,0.000661538,0.000107692,0.000790598,0.000736358,1.05413e-05
28,0.0076,0.0017931,0.000222222,0.000512821,1.53846e-05,0.000534188,0.00035503,1.16809e-05
29,0.0078,0.00186207,0,0.000317949,0,0.00034188,0.000381328,1.15385e-05
30,0.0078,0.00193103,0,8.71795e-05,0,0.00025641,9.20447e-05,1.12536e-05
31,0.0076,0.00158621,0.000177778,0.000189744,0,0.000192308,0.000144642,1.08262e-05
32,0.0078,0.00165517,4.44444e-05,0.000138462,0,0.000149573,0.000157791,1.06838e-05
33,0.0078,0.00158621,0.000644444,0.00014359,0,0.000128205,0.000157791,1.06838e-05
34,0.008,0.00158621,0.000688889,0.000441026,0,0.000576923,0.000618014,1.05413e-05
35,0.008,0.00172414,0.000622222,0.000369231,1.53846e-05,0.000512821,0.000315582,1.08262e-05
36,0.008,0.0017931,0.000933333,0.000697436,0.000307692,0.000598291,0.000644313,1.2963e-05
37,0.0078,0.0017931,0.000711111,0.000882051,0.000707692,0.000918803,0.000631164,1.92308e-05
38,0.0078,0.00186207,0.000711111,0.000482051,0.000538462,0.000512821,0.000433925,3.50427e-05
39,0.0078,0.002,0.000688889,0.000682051,0.000446154,0.000726496,0.000683761,4.50142e-05
40,0.0078,0.002,0.00111111,0.00106154,0.000276923,0.00104701,0.00113083,4.91453e-05
41,0.0078,0.0022069,0.00175556,0.00175385,6.15385e-05,0.00190171,0.00195924,5.18519e-05
42,0.0078,0.0022069,0.000688889,0.00195897,0,0.00166667,0.00194609,5.11396e-05
43,0.008,0.0022069,0.000822222,0.000938462,0,0.00100427,0.00106509,5.05698e-05
44,0.0078,0.0022069,0.00173333,0.00111795,1.53846e-05,0.00119658,0.000986193,5.01425e-05
45,0.008,0.00213793,0.00137778,0.00167179,9.23077e-05,0.00153846,0.00166995,5.07123e-05
46,0.008,0.0022069,0.000644444,0.00153333,0.000138462,0.0016453,0.00142012,5.21368e-05
47,0.0078,0.0022069,0.000222222,0.000805128,1.53846e-05,0.000662393,0.000815253,5.32764e-05
48,0.0078,0.00213793,0.000133333,0.000235897,0,0.00017094,0.000276134,5.27066e-05
49,0.0078,0.0022069,4.44444e-05,0.000358974,0,0.000470085,0.000289283,5.19943e-05
50,0.0076,0.00213793,0.0002,0.00025641,0,0.000192308,0.00017094,5.12821e-05
51,0.0076,0.00206897,8.88889e-05,0.000461538,1.53846e-05,0.000405983,0.000460224,5.02849e-05
52,0.0074,0.002,0.000266667,0.000251282,3.07692e-05,0.000299145,0.000223537,4.97151e-05
53,0.0074,0.0017931,0.0004,0.000328205,1.53846e-05,0.00042735,0.000262985,4.95726e-05
54,0.0074,0.00172414,0.000577778,0.000507692,0,0.000491453,0.000394477,4.90028e-05
55,0.0074,0.00186207,0.0004,0.000707692,0,0.000555556,0.000407627,4.90028e-05
56,0.0076,0.00193103,0.000288889,0.000435897,0,0.00034188,0.000499671,4.85755e-05
57,0.0076,0.00213793,0.000444444,0.000471795,0,0.000320513,0.000591716,4.75783e-05
58,0.0078,0.00206897,0.0006,0.000584615,0,0.000448718,0.000407627,4.75783e-05
59,0.0078,0.0022069,0.000644444,0.000917949,0,0.000769231,0.000802104,4.64387e-05
60,0.0078,0.00241379,0.000533333,0.001,0,0.00106838,0.000802104,4.57265e-05
61,0.0076,0.00234483,0.000577778,0.000502564,0,0.000405983,0.000394477,4.50142e-05
62,0.0076,0.00227586,0.000466667,0.000369231,0,0.000405983,0.000433925,4.4302e-05
63,0.0076,0.00241379,0.000911111,0.000476923,0,0.00042735,0.000276134,4.35897e-05
64,0.0074,0.00248276,0.00126667,0.00102564,0,0.00108974,0.000959895,4.30199e-05
65,0.0072,0.00255172,0.00133333,0.00094359,4.61538e-05,0.00123932,0.00113083,4.33048e-05
66,0.0076,0.00255172,0.00255556,0.00171795,0.000123077,0.00147436,0.00156476,4.34473e-05
67,0.0076,0.00234483,0.00324444,0.00260513,1.53846e-05,0.00226496,0.00238001,4.51567e-05
68,0.0076,0.00248276,0.002,0.00260513,0,0.00305556,0.00274819,4.45869e-05
69,0.0076,0.002,0.00222222,0.00245128,0.000138462,0.00258547,0.00268245,4.48718e-05
70,0.0076,0.00213793,0.00191111,0.00166154,0.000107692,0.00151709,0.00145957,4.64387e-05
71,0.0076,0.00193103,0.00197778,0.00111282,0.000123077,0.00130342,0.00140697,4.74359e-05
72,0.0074,0.00193103,0.00153333,0.00206667,1.53846e-05,0.00185897,0.00145957,4.85755e-05
73,0.0076,0.00172414,0.00113333,0.00152308,7.69231e-05,0.0016453,0.00169625,4.88604e-05
74,0.0076,0.0017931,0.000977778,0.00182051,0,0.00207265,0.0017883,4.90028e-05
75,0.0076,0.0017931,0.000444444,0.000738462,0,0.000641026,0.000999343,4.85755e-05
76,0.0076,0.0017931,0.000444444,0.000451282,0,0.000470085,0.000394477,4.7151e-05
77,0.0076,0.00193103,0.0004,0.000333333,0,0.000235043,0.000210388,4.64387e-05
78,0.0076,0.00206897,0.000266667,0.00014359,0,0.00017094,0.000131492,4.60114e-05
79,0.0078,0.00234483,0.000266667,0.000112821,1.53846e-05,6.41026e-05,0.000118343,4.5584e-05
80,0.0078,0.00234483,0.000133333,0.00014359,0,0.000235043,0.000131492,4.54416e-05
81,0.008,0.00234483,0.000355556,0.000348718,0,0.00017094,0.000420776,4.44444e-05
82,0.0078,0.00234483,0.0004,0.000425641,0,0.000384615,0.000460224,4.34473e-05
83,0.0078,0.00234483,0.000244444,0.000230769,0,0.00017094,0.000223537,4.23077e-05
84,0.0074,0.00241379,0.0008,0.000446154,0,0.000512821,0.000486522,4.1453e-05
85,0.0072,0.00234483,0.000355556,0.000615385,9.23077e-05,0.000726496,0.000460224,4.17379e-05
86,0.0072,0.00241379,0.000466667,0.000348718,3.07692e-05,0.000277778,0.000315582,4.18803e-05
87,0.0068,0.00241379,0.000666667,0.000517949,0,0.000491453,0.000618014,4.18803e-05
88,0.0064,0.00241379,0.000777778,0.000538462,6.15385e-05,0.000512821,0.000578567,4.13105e-05
89,0.0064,0.00262069,0.000555556,0.000841026,0.000384615,0.000662393,0.000723208,4.31624e-05
90,0.0064,0.00255172,0.000911111,0.000923077,0.000369231,0.000747863,0.000933596,5e-05
91,0.0064,0.00248276,0.000755556,0.00115897,0.000507692,0.00113248,0.00110454,5.58405e-05
92,0.0068,0.00255172,0.000955556,0.00114872,0.000538462,0.00115385,0.00122288,6.66667e-05
93,0.007,0.00255172,0.00115556,0.00152821,0.000907692,0.00123932,0.00114398,7.66382e-05
94,0.007,0.00248276,0.0012,0.0014,0.000753846,0.00168803,0.00148586,9.20228e-05
95,0.007,0.00255172,0.000688889,0.000912821,0.000461538,0.000940171,0.000723208,0.000103134
96,0.007,0.00262069,0.001,0.00107179,0.000723077,0.00111111,0.00110454,0.000110541
97,0.007,0.00282759,0.001,0.000953846,0.000553846,0.00117521,0.000959895,0.000119658
98,0.007,0.00262069,0.00131111,0.00104615,0.000338462,0.00100427,0.000946746,0.000124929
99,0.007,0.00241379,0.00122222,0.000902564,0.000338462,0.00117521,0.000775805,0.000128632
100,0.007,0.00241379,0.00153333,0.001,0.000230769,0.000811966,0.000802104,0.000131766
101,0.0068,0.00227586,0.0022,0.00139487,0.000276923,0.00119658,0.0016831,0.000131766
102,0.0068,0.00234483,0.00193333,0.0022359,0.000415385,0.0017094,0.00230112,0.000134473
103,0.0068,0.00248276,0.00302222,0.00262564,0.000646154,0.00267094,0.0025641,0.000143875
104,0.0066,0.00255172,0.00306667,0.00256923,0.000892308,0.00262821,0.00248521,0.000152849
105,0.0064,0.00282759,0.00357778,0.00298462,0.000784615,0.00314103,0.00302433,0.000167521
106,0.0064,0.00289655,0.00397778,0.00395385,0.00107692,0.00361111,0.00366864,0.000182336
107,0.0066,0.00289655,0.00397778,0.00484103,0.000661538,0.00442308,0.004405,0.000197436
108,0.0068,0.00289655,0.00453333,0.00412821,0.000784615,0.00418803,0.00401052,0.00020698
109,0.0066,0.00289655,0.00435556,0.00426667,0.000815385,0.00442308,0.0043261,0.000221083
110,0.0064,0.00296552,0.00642222,0.00501538,0.000784615,0.00502137,0.00531229,0.000233191
111,0.0064,0.00296552,0.00735556,0.0063641,0.00136923,0.00647436,0.00641683,0.00025057
112,0.0062,0.00317241,0.00766667,0.0064,0.00113846,0.00611111,0.00661407,0.000268376
113,0.0066,0.00317241,0.00722222,0.00742051,0.00130769,0.0074359,0.00733728,0.000287322
114,0.007,0.00296552,0.00802222,0.00719487,0.00132308,0.00623932,0.00721893,0.000305271
115,0.007,0.00310345,0.00637778,0.00801538,0.000769231,0.00779915,0.00819198,0.000323504
116,0.0072,0.00303448,0.0072,0.00690256,0.00144615,0.00673077,0.00666667,0.000337892
117,0.0072,0.00310345,0.00544444,0.00597436,0.00155385,0.00553419,0.006167,0.00035584
118,0.0072,0.00310345,0.00582222,0.00647179,0.00173846,0.00617521,0.00640368,0.00037849
119,0.0072,0.00324138,0.00397778,0.00494359,0.00189231,0.00495726,0.00481262,0.000406838
120,0.0074,0.00337931,0.00355556,0.00339487,0.00215385,0.00361111,0.00382643,0.000434758
121,0.0074,0.00344828,0.00277778,0.00441538,0.00226154,0.00429487,0.00431295,0.000467379
122,0.0072,0.00351724,0.00228889,0.00326154,0.00152308,0.00324786,0.00310322,0.00049943
123,0.0072,0.00337931,0.00235556,0.00300513,0.00163077,0.00309829,0.00281394,0.000514672
124,0.0072,0.00337931,0.00297778,0.00269231,0.00166154,0.00288462,0.0026693,0.00053547
125,0.0072,0.00310345,0.00457778,0.0032359,0.000984615,0.00331197,0.00366864,0.000551852
126,0.0072,0.00317241,0.00473333,0.00507692,0.000523077,0.00444444,0.00476003,0.000559687
127,0.0072,0.00296552,0.00566667,0.00550769,0.00104615,0.00547009,0.005286,0.000558689
128,0.007,0.00303448,0.00517778,0.00650769,0.000846154,0.00649573,0.00562788,0.000562108
129,0.0066,0.00296552,0.00435556,0.00624615,0.00124615,0.00613248,0.00636423,0.000569801
130,0.0066,0.00303448,0.00426667,0.00505128,0.000892308,0.00532051,0.00531229,0.000581766
131,0.0064,0.00282759,0.00486667,0.00494872,0.000615385,0.00502137,0.00494412,0.000590171
132,0.0064,0.00296552,0.00548889,0.00474359,0.000538462,0.00529915,0.00490467,0.000590883
133,0.0064,0.00275862,0.00317778,0.00524103,0.000461538,0.00450855,0.00506246,0.000588462
