time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0128,0,0,0,0,0,0,0
1,0.0126,6.89655e-05,0,0,0,0,0,0
2,0.0126,6.89655e-05,0,0,0,0,0,0
3,0.0124,0.000137931,0,0,0,0,0,0
4,0.0114,0.000413793,0,0,0,0,0,0
5,0.0112,0.000482759,0,0,0,0,0,0
6,0.0112,0.000482759,0,0,0,0,0,0
7,0.0112,0.000482759,0,0,0,0,0,0
8,0.011,0.000551724,0,0,0,0,0,0
9,0.0114,0.00062069,0,0,0,0,0,0
10,0.0116,0.00062069,0,0,0,0,0,0
11,0.0118,0.000689655,0,0,0,0,0,0
12,0.0118,0.000689655,0,0,0,0,0,0
13,0.0118,0.000689655,0,0,0,0,0,0
14,0.0118,0.000482759,0,2.05128e-05,0,6.41026e-05,6.57462e-05,0
15,0.0116,0.000482759,0,0,0,0,0,0
16,0.0116,0.000482759,0,0,0,0,0,0
17,0.0116,0.000482759,0,0,0,0,0,0
18,0.0118,0.000413793,0,0,0,0,0,0
19,0.0122,0.000344828,0.000177778,2.05128e-05,0,6.41026e-05,5.2597e-05,0
20,0.0124,0.000206897,0.000111111,4.10256e-05,0,4.2735e-05,3.94477e-05,0
21,0.0126,0.000206897,4.44444e-05,5.64103e-05,0,4.2735e-05,3.94477e-05,0
22,0.0122,0.000344828,4.44444e-05,0.000123077,0,6.41026e-05,0.000157791,0
23,0.0122,0.000344828,0,7.17949e-05,0,0,5.2597e-05,0
24,0.0122,0.000344828,0,1.53846e-05,0,0,0,0
25,0.0124,0.000413793,0,0,0,2.13675e-05,1.31492e-05,0
26,0.0122,0.000551724,0,0,0,0,0,0
27,0.0122,0.000551724,0,0,0,0,0,0
28,0.0122,0.000689655,0,0,0,0,0,0
29,0.012,0.000689655,4.44444e-05,0,0,0,0,0
30,0.012,0.00062069,2.22222e-05,5.64103e-05,0,0.000106838,9.20447e-05,0
31,0.012,0.00062069,4.44444e-05,0.000123077,0,0.000106838,0.000118343,0
32,0.012,0.00062069,4.44444e-05,0.000133333,0,0.000320513,9.20447e-05,0
33,0.0126,0.00062069,0,8.20513e-05,0,0.00017094,0.000105194,0
34,0.0124,0.000551724,0,0,0,2.13675e-05,2.62985e-05,0
35,0.0124,0.000551724,0,9.74359e-05,0,0.000106838,9.20447e-05,0
36,0.0124,0.000482759,0,6.15385e-05,0,4.2735e-05,5.2597e-05,0
37,0.0122,0.000482759,0,0,0,0,0,0
38,0.0122,0.000551724,0,0,0,0,0,0
39,0.0122,0.000551724,0,0,0,0,0,0
40,0.0124,0.000551724,0,0,0,0,0,0
41,0.0122,0.000827586,0,0,0,0,0,0
42,0.0122,0.000689655,0,0,0,0,0,0
43,0.012,0.000758621,0,0,0,0,0,0
44,0.012,0.000689655,0,0,0,0,0,1.4245e-07
45,0.012,0.000827586,0,0,0,0,0,1.4245e-07
46,0.0118,0.000965517,0,0,0,0,0,1.4245e-07
47,0.0116,0.00103448,4.44444e-05,0,0,0,0,1.4245e-07
48,0.0116,0.00110345,0,2.05128e-05,0,0,2.62985e-05,1.4245e-07
49,0.0116,0.00110345,0,0,0,0,0,1.4245e-07
50,0.0114,0.00124138,0,0,0,0,0,1.4245e-07
51,0.0118,0.00117241,0,0,0,0,0,1.4245e-07
52,0.0118,0.00124138,0,0,0,0,0,1.4245e-07
53,0.0118,0.00117241,0,0,0,0,1.31492e-05,1.4245e-07
54,0.0118,0.00110345,0,4.10256e-05,0,2.13675e-05,2.62985e-05,1.4245e-07
55,0.0118,0.000896552,4.44444e-05,9.74359e-05,0,4.2735e-05,7.88955e-05,1.4245e-07
56,0.0118,0.00103448,2.22222e-05,0.000107692,0,8.54701e-05,0.000157791,1.4245e-07
57,0.012,0.00124138,8.88889e-05,0.000194872,0,0.000235043,0.000118343,1.4245e-07
58,0.012,0.00131034,0.0002,0.000261538,0,0.00025641,0.000118343,2.849e-07
59,0.0122,0.00137931,0.000111111,0.000133333,0,8.54701e-05,0.000131492,2.849e-07
60,0.0122,0.00137931,4.44444e-05,4.61538e-05,0,2.13675e-05,0.000144642,2.849e-07
61,0.0126,0.00144828,0,1.53846e-05,0,4.2735e-05,1.31492e-05,2.849e-07
62,0.0126,0.00131034,0,2.05128e-05,0,2.13675e-05,3.94477e-05,2.849e-07
63,0.0126,0.00144828,0,0,0,0,0,2.849e-07
64,0.0126,0.00137931,0,0,0,0,0,2.849e-07
65,0.0126,0.00131034,0,0,0,0,0,2.849e-07
66,0.0124,0.00144828,0,0,0,0,0,2.849e-07
67,0.0124,0.00137931,0,0,0,0,0,2.849e-07
68,0.0124,0.00144828,0,0,0,0,0,2.849e-07
69,0.0124,0.00144828,0,2.05128e-05,1.53846e-05,0,0,9.97151e-07
70,0.0124,0.00158621,0,0,0,0,1.31492e-05,1.56695e-06
71,0.0124,0.00158621,2.22222e-05,0,0,0,0,1.56695e-06
72,0.0126,0.00165517,4.44444e-05,7.17949e-05,0,4.2735e-05,1.31492e-05,1.56695e-06
73,0.0128,0.00165517,0.000155556,0,0,0,1.31492e-05,1.4245e-06
74,0.013,0.00165517,0.000177778,3.58974e-05,0,2.13675e-05,9.20447e-05,1.4245e-06
75,0.0128,0.00165517,4.44444e-05,3.07692e-05,0,0.000106838,7.88955e-05,1.4245e-06
76,0.0128,0.00151724,0.000133333,5.12821e-06,0,4.2735e-05,2.62985e-05,1.4245e-06
77,0.0128,0.00165517,0,5.12821e-06,0,4.2735e-05,1.31492e-05,1.28205e-06
78,0.013,0.00151724,0.000111111,4.10256e-05,0,2.13675e-05,1.31492e-05,1.28205e-06
79,0.013,0.00151724,8.88889e-05,0.000210256,0,0.000192308,0.000118343,1.1396e-06
80,0.013,0.00158621,0.000133333,0.0002,0,0.000192308,0.000184089,1.28205e-06
81,0.0128,0.00172414,0.000288889,0.000302564,0,0.000277778,0.000249836,1.28205e-06
82,0.0126,0.00193103,0.0004,0.000328205,0,0.00034188,0.000197239,1.28205e-06
83,0.013,0.00193103,0.000622222,0.000584615,0,0.000299145,0.000433925,1.28205e-06
84,0.0134,0.0017931,0.000666667,0.00105128,7.69231e-05,0.00102564,0.000959895,1.4245e-06
85,0.0134,0.00165517,0.000688889,0.000528205,1.53846e-05,0.000576923,0.000618014,2.2792e-06
86,0.0134,0.00151724,8.88889e-05,0.000753846,0,0.000641026,0.00052597,2.5641e-06
87,0.0134,0.00151724,0,0.000317949,0,0.000320513,0.000302433,2.5641e-06
88,0.0134,0.00158621,0,7.69231e-05,0,0.000106838,9.20447e-05,2.42165e-06
