time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0088,0,0,0,0,0,0,0
1,0.0088,0,0,0,0,0,0,0
2,0.0088,0,0,0,0,0,0,0
3,0.0088,0,0,0,0,0,0,0
4,0.0088,0,0,0,0,0,0,0
5,0.0088,0,0,0,0,0,0,0
6,0.009,0,0,0,0,0,0,0
7,0.009,0,0,0,0,0,0,0
8,0.009,0,0,0,0,0,0,0
9,0.0092,0,0,0,0,0,0,0
10,0.0092,0,0,0,0,0,0,0
11,0.0092,0,0,0,0,0,0,0
12,0.0092,0,0,0,0,0,0,0
13,0.0094,0,0,0,0,0,0,0
14,0.0094,0,0,0,0,0,0,0
15,0.0096,0,0,0,0,0,0,0
16,0.01,0,0,0,0,0,0,0
17,0.0098,6.89655e-05,0,0,0,0,0,0
18,0.0096,0.000137931,0,0,0,0,0,0
19,0.0096,0.000137931,0,0,0,0,0,0
20,0.0096,0.000137931,0,0,0,0,0,0
21,0.0098,0.000206897,0,0,0,0,0,0
22,0.0096,0.000275862,0,0,0,0,0,0
23,0.0094,0.000344828,0,0,0,0,0,0
24,0.0094,0.000344828,0,0,0,0,0,0
25,0.0094,0.000344828,0,0,0,0,0,0
26,0.0094,0.000344828,0,0,0,0,0,0
27,0.0094,0.000275862,0,0,0,0,0,0
28,0.0092,0.000344828,0,0,0,0,0,0
29,0.0092,0.000413793,0,0,0,0,0,0
30,0.0092,0.000482759,0,0,0,0,0,0
31,0.0094,0.000482759,0,0,0,0,0,0
32,0.0094,0.000551724,0,0,0,0,0,0
33,0.0096,0.000758621,0,0,0,0,0,0
34,0.0096,0.000689655,0,7.17949e-05,0,8.54701e-05,3.94477e-05,0
35,0.0096,0.000827586,0,3.07692e-05,0,4.2735e-05,3.94477e-05,0
36,0.0096,0.000896552,0,2.5641e-05,0,6.41026e-05,2.62985e-05,0
37,0.0096,0.000896552,0,4.61538e-05,0,4.2735e-05,2.62985e-05,0
38,0.0096,0.000965517,0,0,0,0,0,0
39,0.0096,0.000896552,0,0,0,0,0,0
40,0.0096,0.00103448,0,0,0,0,0,0
41,0.0094,0.00124138,0,0,0,0,1.31492e-05,0
42,0.0096,0.00117241,0,4.10256e-05,0,2.13675e-05,5.2597e-05,0
43,0.0094,0.00124138,0,0,0,0,9.20447e-05,0
44,0.0096,0.00117241,0,0,0,0,0,0
45,0.0096,0.00117241,0,0,0,0,0,0
46,0.0096,0.00117241,0,0,0,0,0,0
47,0.0094,0.00117241,0.000244444,6.66667e-05,0,8.54701e-05,6.57462e-05,0
48,0.0094,0.00110345,0.000666667,0.000389744,0,0.000512821,0.000328731,0
49,0.0096,0.00110345,0.000511111,0.000492308,0,0.00034188,0.000420776,2.849e-07
50,0.0096,0.00124138,0.000333333,0.000533333,0,0.000555556,0.000486522,4.2735e-07
51,0.0096,0.00117241,0.000355556,0.0002,0,0.00025641,0.000249836,4.2735e-07
52,0.0096,0.00158621,0.000155556,0.000230769,0,0.000299145,0.000223537,4.2735e-07
53,0.0096,0.00172414,0.000177778,0.000189744,0,0.000213675,0.000118343,4.2735e-07
54,0.0094,0.0017931,0,0.00014359,0,0.000128205,7.88955e-05,2.849e-07
55,0.0096,0.00172414,0.000333333,0.000158974,0,0.000149573,0.000223537,2.849e-07
56,0.0098,0.00158621,0.000355556,0.000297436,0,0.000277778,0.000302433,2.849e-07
57,0.01,0.00158621,0.000288889,0.000235897,0,0.000277778,0.000249836,2.849e-07
58,0.01,0.00172414,0.000155556,0.00034359,0,0.00034188,0.00035503,2.849e-07
