time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0126,0,0,0,0,0,0,0
1,0.0126,6.89655e-05,0,0,0,0,0,0
2,0.0126,6.89655e-05,0,0,0,0,0,0
3,0.0126,0.000137931,0,0,0,0,0,0
4,0.0128,0.000137931,0,0,0,0,0,0
5,0.013,0.000137931,0,0,0,0,0,0
6,0.0126,0.000275862,0,0,0,0,0,0
7,0.013,0.000275862,0,0,0,0,0,0
8,0.0128,0.000344828,0,0,0,0,0,0
9,0.0128,0.000275862,0,0,0,0,0,0
10,0.0128,0.000137931,0,2.05128e-05,0,2.13675e-05,1.31492e-05,0
11,0.013,0.000137931,0,4.10256e-05,0,4.2735e-05,2.62985e-05,0
12,0.0134,0.000137931,0,0,0,0,0,0
13,0.0134,0.000137931,0,0,0,0,0,0
14,0.0136,0.000275862,0,0,0,0,0,0
15,0.0144,0.000275862,0,0,0,0,0,0
16,0.0144,0.000344828,0,0,0,0,0,0
17,0.0142,0.000413793,0,0,0,0,0,0
18,0.014,0.000551724,0,0,0,0,0,0
19,0.014,0.000551724,0,0,0,0,0,0
20,0.014,0.00062069,0,0,0,0,0,0
21,0.014,0.00062069,4.44444e-05,5.64103e-05,0,0,6.57462e-05,0
22,0.0144,0.000551724,0,7.17949e-05,0,2.13675e-05,1.31492e-05,0
23,0.0142,0.000689655,0,0,0,0,0,0
24,0.0142,0.00062069,0,2.5641e-05,0,2.13675e-05,3.94477e-05,0
25,0.0144,0.000551724,0,0.000138462,0,0.000128205,9.20447e-05,0
26,0.0142,0.000689655,0,7.17949e-05,0,0,3.94477e-05,0
27,0.0144,0.00062069,6.66667e-05,4.61538e-05,0,2.13675e-05,1.31492e-05,0
28,0.0144,0.000689655,0,5.12821e-06,0,2.13675e-05,0,0
29,0.0138,0.000896552,0,0,0,0,0,0
30,0.0138,0.00103448,0.000111111,0.000174359,0,0.000192308,0.000197239,0
31,0.014,0.00110345,6.66667e-05,0.000164103,0,0.000106838,0.000184089,1.4245e-07
32,0.014,0.00103448,0.000222222,0.000153846,0,0.000192308,7.88955e-05,1.4245e-07
33,0.014,0.00117241,0,4.61538e-05,0,4.2735e-05,3.94477e-05,1.4245e-07
34,0.0142,0.00131034,0.000222222,2.5641e-05,0,2.13675e-05,1.31492e-05,1.4245e-07
35,0.0144,0.00131034,0.000266667,0.000369231,0,0.00017094,0.000249836,5.69801e-07
36,0.014,0.00158621,0.000444444,0.000230769,0,0.00025641,0.000184089,5.69801e-07
37,0.0138,0.00172414,0.000777778,0.000461538,0,0.000277778,0.000565417,5.69801e-07
38,0.0138,0.0017931,0.000866667,0.000938462,0,0.000705128,0.000828402,5.69801e-07
39,0.0138,0.0017931,0.0008,0.000994872,0,0.000854701,0.000880999,7.12251e-07
40,0.0138,0.00165517,0.00188889,0.00112821,0,0.000876068,0.000815253,7.12251e-07
41,0.014,0.0017931,0.00186667,0.00157949,3.07692e-05,0.00160256,0.001762,9.97151e-07
42,0.014,0.00186207,0.00297778,0.00179487,1.53846e-05,0.00162393,0.00161736,1.7094e-06
43,0.0138,0.0017931,0.00388889,0.0033641,6.15385e-05,0.00318376,0.00293228,2.2792e-06
44,0.014,0.0017931,0.00302222,0.00354872,0.000169231,0.0033547,0.0033925,5.41311e-06
45,0.014,0.0017931,0.00297778,0.00379487,0.000153846,0.00369658,0.0033925,9.54416e-06
46,0.014,0.00186207,0.00188889,0.00295897,0.000138462,0.00284188,0.00303748,1.33903e-05
47,0.014,0.00172414,0.00184444,0.00274359,0.000169231,0.00252137,0.00227482,1.63818e-05
48,0.014,0.00158621,0.000777778,0.0019641,7.69231e-05,0.00183761,0.00205128,1.85185e-05
49,0.0142,0.0017931,0.000933333,0.00162564,6.15385e-05,0.00153846,0.00138067,1.89459e-05
50,0.0142,0.0017931,0.00111111,0.00133846,1.53846e-05,0.00138889,0.00128863,1.92308e-05
51,0.0144,0.00186207,0.000911111,0.0011641,1.53846e-05,0.000918803,0.00138067,1.98006e-05
52,0.014,0.00213793,0.00115556,0.00132821,0,0.00136752,0.00126233,1.98006e-05
53,0.0142,0.00227586,0.00106667,0.00105128,0,0.00106838,0.00105194,1.98006e-05
54,0.014,0.0022069,0.00111111,0.000789744,0,0.000641026,0.000723208,1.92308e-05
55,0.014,0.00241379,0.0008,0.000646154,9.23077e-05,0.000726496,0.000618014,1.95157e-05
56,0.0142,0.00213793,0.000133333,0.000682051,0.000107692,0.000790598,0.00086785,2.09402e-05
57,0.0142,0.0022069,0.000133333,0.000415385,1.53846e-05,0.000299145,0.000368179,2.17949e-05
58,0.0146,0.00206897,0.000155556,0.000374359,0,0.00042735,0.000315582,2.17949e-05
59,0.0146,0.00193103,0,0.000261538,0,0.000235043,0.000328731,2.13675e-05
60,0.0144,0.00193103,0,0.0002,0,0.00017094,0.000157791,2.13675e-05
61,0.0144,0.0017931,8.88889e-05,9.23077e-05,0,0.000149573,6.57462e-05,2.05128e-05
62,0.0148,0.00172414,0.000177778,0.000189744,0,0.000320513,0.000223537,2.03704e-05
63,0.0142,0.00193103,0.000466667,0.000584615,0,0.000576923,0.000381328,2.05128e-05
64,0.0144,0.00186207,0.000888889,0.000379487,0,0.000470085,0.000578567,2.03704e-05
65,0.0142,0.002,0.000511111,0.000738462,0,0.000918803,0.000841552,2.00855e-05
66,0.0142,0.00206897,0.00168889,0.000784615,0,0.000705128,0.000959895,1.95157e-05
67,0.014,0.0022069,0.00166667,0.00121026,4.61538e-05,0.00121795,0.00105194,1.92308e-05
68,0.0138,0.00213793,0.0016,0.00165641,0.000184615,0.00192308,0.00182774,2.00855e-05
69,0.0134,0.0022069,0.0014,0.00135385,0.000184615,0.00143162,0.00153846,2.36467e-05
70,0.0134,0.0022069,0.00135556,0.00145641,0.000215385,0.00132479,0.00189349,2.849e-05
71,0.0136,0.00213793,0.00215556,0.00135385,0.000153846,0.00145299,0.00194609,3.24786e-05
72,0.0138,0.0022069,0.00168889,0.00188718,0.000138462,0.00190171,0.00177515,3.4188e-05
73,0.0138,0.0022069,0.001,0.00178462,1.53846e-05,0.00198718,0.00202498,3.50427e-05
74,0.0136,0.00206897,0.000711111,0.00165128,0,0.00155983,0.00147272,3.47578e-05
75,0.0134,0.00227586,0.0006,0.00124615,0,0.00130342,0.00120973,3.43305e-05
76,0.0134,0.0022069,0.000933333,0.000805128,0,0.00100427,0.000815253,3.34758e-05
77,0.0134,0.00227586,0.00257778,0.00152308,0,0.00143162,0.00143327,3.31909e-05
78,0.0134,0.00248276,0.00162222,0.00151795,4.61538e-05,0.00132479,0.00138067,3.2906e-05
79,0.0134,0.00248276,0.000711111,0.00094359,0,0.000790598,0.00120973,3.24786e-05
80,0.0132,0.00268966,0.000288889,0.000692308,4.61538e-05,0.000833333,0.000841552,3.23362e-05
81,0.0134,0.00275862,6.66667e-05,0.000461538,0.000184615,0.000576923,0.000591716,3.37607e-05
82,0.0134,0.00289655,0,0.000112821,0.000246154,0.000128205,0.000105194,3.71795e-05
83,0.0138,0.00282759,0.0002,9.23077e-05,0.000215385,8.54701e-05,0.000105194,4.03134e-05
84,0.0134,0.00317241,0.0002,0.000215385,3.07692e-05,0.00017094,0.000236686,4.28775e-05
85,0.0132,0.00331034,0.000333333,0.000348718,0,0.000235043,0.000315582,4.25926e-05
86,0.0132,0.00351724,0.000511111,0.000328205,0,0.000448718,0.000394477,4.13105e-05
87,0.0128,0.0037931,0.000288889,0.000276923,0,0.000299145,0.000394477,4.10256e-05
88,0.0132,0.0037931,4.44444e-05,0.000133333,0,0.000320513,0.000131492,3.9886e-05
89,0.0126,0.004,6.66667e-05,0.000107692,0,0.000192308,0.000131492,3.94587e-05
90,0.0126,0.00393103,4.44444e-05,2.5641e-05,0,8.54701e-05,1.31492e-05,3.90313e-05
91,0.0126,0.00413793,0,2.5641e-05,0,2.13675e-05,3.94477e-05,3.83191e-05
92,0.0124,0.00413793,8.88889e-05,3.58974e-05,0,0,6.57462e-05,3.81766e-05
93,0.0124,0.00448276,0.000444444,0.000117949,0,6.41026e-05,0.000144642,3.73219e-05
94,0.0122,0.00434483,0.000355556,0.000307692,0,0.000363248,0.00034188,3.67521e-05
95,0.0122,0.00406897,0.000422222,0.000415385,3.07692e-05,0.00034188,0.000249836,3.71795e-05
96,0.012,0.00413793,0.0002,0.000430769,0,0.00042735,0.000473373,3.66097e-05
97,0.0122,0.0042069,2.22222e-05,0.000220513,0,0.000192308,0.000276134,3.5755e-05
98,0.0122,0.00427586,0.000177778,6.66667e-05,0,6.41026e-05,5.2597e-05,3.5755e-05
99,0.012,0.00427586,0.000333333,0.000276923,0,0.000235043,0.000223537,3.49003e-05
100,0.012,0.00434483,0.000311111,0.000466667,3.07692e-05,0.000576923,0.000552268,3.51852e-05
101,0.012,0.00413793,0.000333333,9.23077e-05,3.07692e-05,0.000106838,0.000105194,3.4188e-05
102,0.0124,0.0042069,0.000155556,0.000123077,0,0.000213675,9.20447e-05,3.43305e-05
103,0.0124,0.00434483,8.88889e-05,3.58974e-05,0,0.000128205,7.88955e-05,3.39031e-05
104,0.0126,0.00441379,6.66667e-05,0.000225641,0,0.000106838,0.000210388,3.36182e-05
105,0.0124,0.00427586,0.000577778,0.00054359,0,0.000619658,0.000420776,3.26211e-05
106,0.013,0.00427586,0.000355556,0.000769231,0,0.000705128,0.000762656,3.20513e-05
107,0.0132,0.0042069,0.000644444,0.000820513,0,0.00113248,0.000723208,3.11966e-05
108,0.0134,0.00406897,0.000555556,0.000538462,0,0.000448718,0.000618014,3.0057e-05
109,0.0134,0.00413793,0.000577778,0.000461538,0,0.00042735,0.000499671,2.96296e-05
110,0.013,0.00441379,0.000466667,0.000482051,0,0.000534188,0.000302433,2.96296e-05
111,0.013,0.00441379,0.000933333,0.000610256,0.000123077,0.000641026,0.000460224,2.94872e-05
112,0.013,0.00468966,0.000555556,0.0004,6.15385e-05,0.000555556,0.000433925,3.16239e-05
113,0.0132,0.00489655,0.000377778,0.000620513,0,0.000470085,0.000604865,3.17664e-05
114,0.0134,0.00475862,0.000688889,0.000379487,0,0.000534188,0.000328731,3.16239e-05
115,0.0138,0.00489655,0.00142222,0.00074359,0,0.000811966,0.00069691,3.11966e-05
116,0.0132,0.00489655,0.00124444,0.00129744,0,0.00134615,0.00145957,3.10541e-05
117,0.013,0.00468966,0.000822222,0.00155897,0,0.00138889,0.00143327,3.07692e-05
118,0.013,0.00503448,0.000111111,0.00122564,4.61538e-05,0.00130342,0.00130178,3.09117e-05
119,0.0128,0.00531034,0.000111111,0.000507692,0,0.000555556,0.000539119,3.0057e-05
120,0.0126,0.00565517,0,0.000220513,0,0.00017094,0.000197239,2.96296e-05
121,0.0122,0.00586207,0,0.000169231,0,6.41026e-05,0.000131492,2.89174e-05
122,0.0122,0.00558621,4.44444e-05,6.66667e-05,0,4.2735e-05,6.57462e-05,2.86325e-05
123,0.0122,0.00537931,0,0,0,0,0,2.80627e-05
124,0.0122,0.00531034,0.000155556,0.000158974,0,8.54701e-05,0.000105194,2.73504e-05
125,0.0122,0.00544828,4.44444e-05,5.64103e-05,0,4.2735e-05,6.57462e-05,2.67806e-05
126,0.0124,0.00551724,0.000155556,8.71795e-05,0,4.2735e-05,2.62985e-05,2.62108e-05
127,0.0124,0.00551724,0.000355556,0.000117949,0,0.00017094,0.00017094,2.62108e-05
128,0.0124,0.00558621,0.000333333,0.000389744,0,0.000277778,0.000276134,2.57835e-05
129,0.012,0.00537931,0.000422222,0.000420513,0,0.000299145,0.000381328,2.54986e-05
