time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0102,0,0,0,0,0,0,0
1,0.0102,0,0,0,0,0,0,0
2,0.01,6.89655e-05,0,0,0,0,0,0
3,0.01,6.89655e-05,0,0,0,0,0,0
4,0.0098,0.000137931,0,0,0,0,0,0
5,0.0096,0.000206897,0,0,0,0,0,0
6,0.0096,0.000206897,0,0,0,0,0,0
7,0.0094,0.000275862,0,0,0,0,0,0
8,0.0092,0.000344828,0,0,0,0,0,0
9,0.0092,0.000275862,0,0,0,0,0,0
10,0.0094,0.000275862,0,0,0,0,0,0
11,0.0092,0.000344828,0,0,0,0,0,0
12,0.0094,0.000344828,0,0,0,0,0,0
13,0.0094,0.000551724,0,0,0,0,0,0
14,0.0094,0.000551724,0,0,0,0,0,0
15,0.0096,0.000551724,0,0,0,0,0,0
16,0.0094,0.000551724,0,0,0,0,0,0
17,0.0094,0.000551724,0,0,0,0,0,0
18,0.0094,0.000689655,0,0,0,0,0,0
19,0.0092,0.000689655,0,0,0,0,0,0
20,0.009,0.000827586,0,0,0,0,0,0
21,0.009,0.000896552,0,0,0,0,0,0
22,0.009,0.000965517,0,0,0,0,0,0
23,0.0088,0.00103448,0,0,0,0,0,0
24,0.0088,0.00124138,0,0,0,0,0,0
25,0.009,0.00124138,2.22222e-05,0,0,0,0,0
26,0.009,0.00124138,0,0,0,0,0,0
27,0.009,0.00117241,0,2.5641e-05,0,0,1.31492e-05,0
28,0.0094,0.00124138,0,0,0,0,0,0
29,0.0094,0.00117241,0,0,0,0,0,0
30,0.0092,0.00124138,0,0,0,0,0,0
31,0.009,0.00131034,0,0,0,0,0,0
32,0.009,0.00131034,0,0,0,0,0,0
33,0.009,0.00131034,0,0,0,0,0,0
34,0.0084,0.00172414,0,0,0,0,0,0
35,0.0086,0.002,0,0,0,0,0,0
36,0.0088,0.00206897,0,0,0,0,0,0
37,0.0088,0.0022069,0,0,0,0,0,0
38,0.0088,0.0022069,0,2.05128e-05,0,0,1.31492e-05,0
39,0.0086,0.00213793,0,5.12821e-06,0,2.13675e-05,0,0
40,0.0086,0.0022069,6.66667e-05,0,0,0,0,0
41,0.0088,0.00206897,8.88889e-05,0.000128205,0,0.000149573,9.20447e-05,0
42,0.009,0.002,0,5.12821e-06,0,2.13675e-05,2.62985e-05,0
43,0.0088,0.00206897,0,4.10256e-05,0,0.000106838,6.57462e-05,0
44,0.009,0.00206897,4.44444e-05,0.000174359,0,0.000128205,0.000157791,0
45,0.009,0.00213793,0.000377778,0.000353846,0,0.000384615,0.000433925,0
46,0.0092,0.00241379,0.000111111,0.00025641,0,0.000277778,0.000184089,0
47,0.0088,0.00248276,8.88889e-05,0.000128205,0,0.000128205,0.000184089,0
48,0.009,0.00255172,4.44444e-05,0.000117949,0,0.00017094,0.000197239,1.4245e-07
49,0.009,0.00241379,0,1.53846e-05,0,2.13675e-05,2.62985e-05,1.4245e-07
50,0.009,0.00248276,0,0,0,0,1.31492e-05,1.4245e-07
51,0.009,0.00248276,0,0,0,0,0,1.4245e-07
52,0.0088,0.00255172,4.44444e-05,5.12821e-06,0,0,0,1.4245e-07
53,0.009,0.00234483,0.000222222,0.000194872,0,0.00017094,0.000118343,1.4245e-07
54,0.009,0.00234483,0.000377778,0.000189744,0,0.000277778,0.000223537,1.4245e-07
55,0.009,0.0022069,0.000777778,0.000425641,0,0.00042735,0.000407627,1.4245e-07
56,0.009,0.00234483,0.000733333,0.000528205,0,0.000512821,0.000512821,7.12251e-07
57,0.009,0.00234483,0.00113333,0.000364103,3.07692e-05,0.000299145,0.000407627,7.12251e-07
58,0.009,0.0022069,0.00104444,0.00107692,0.000338462,0.00115385,0.00115713,3.1339e-06
59,0.009,0.00227586,0.00148889,0.000974359,0.000107692,0.00119658,0.000959895,8.83191e-06
60,0.009,0.00213793,0.00155556,0.00107692,0.000246154,0.00132479,0.00130178,1.06838e-05
61,0.009,0.0022069,0.00166667,0.00134872,0.000215385,0.00143162,0.00122288,1.52422e-05
62,0.009,0.0022069,0.00242222,0.0015641,0.000230769,0.00183761,0.00140697,1.90883e-05
63,0.0092,0.00227586,0.00364444,0.00224103,0.000476923,0.00237179,0.00240631,2.5641e-05
64,0.009,0.00227586,0.00346667,0.0034359,0.000861538,0.00344017,0.0034451,3.53276e-05
65,0.0088,0.00227586,0.00335556,0.00303077,0.000707692,0.00305556,0.00314267,5.01425e-05
66,0.0088,0.00234483,0.00386667,0.00374359,0.000830769,0.00395299,0.00361604,6.41026e-05
67,0.0088,0.00275862,0.00213333,0.00312821,0.000738462,0.00299145,0.003524,7.96296e-05
68,0.009,0.00282759,0.00211111,0.00277949,0.000907692,0.00294872,0.00248521,9.34473e-05
69,0.0088,0.00296552,0.00202222,0.00216923,0.00101538,0.0025641,0.00224852,0.000105413
70,0.009,0.00317241,0.00128889,0.0015641,0.000969231,0.00162393,0.00157791,0.000119231
71,0.009,0.00289655,0.00168889,0.00185641,0.0006,0.00141026,0.00185404,0.000132194
72,0.0092,0.00296552,0.00333333,0.0022,0.000784615,0.00258547,0.00232742,0.000140313
73,0.0092,0.00275862,0.0036,0.00274359,0.000492308,0.00277778,0.00274819,0.000153561
74,0.0092,0.00255172,0.00311111,0.00337949,0.000646154,0.00284188,0.00316897,0.000163818
75,0.0094,0.00248276,0.00393333,0.00291795,0.000707692,0.00311966,0.00307692,0.000173077
76,0.0094,0.00241379,0.00328889,0.00351795,0.0006,0.00397436,0.00368179,0.000181197
77,0.0096,0.00234483,0.003,0.00330256,0.000492308,0.00316239,0.00310322,0.000188462
78,0.0096,0.00241379,0.00244444,0.0036359,0.00115385,0.00307692,0.00348455,0.000200712
79,0.0094,0.00241379,0.00293333,0.00332308,0.00113846,0.0033547,0.00362919,0.000218803
80,0.0096,0.00248276,0.00215556,0.00291282,0.00109231,0.0033547,0.00247206,0.000231054
81,0.0094,0.00248276,0.00224444,0.00251795,0.0016,0.00198718,0.0025904,0.00025
82,0.0092,0.00234483,0.00317778,0.00244103,0.00155385,0.00267094,0.00241946,0.00027735
83,0.009,0.00262069,0.0034,0.00232821,0.000815385,0.00277778,0.00238001,0.000296011
84,0.0092,0.00275862,0.00326667,0.00244103,0.00103077,0.00235043,0.00214333,0.00030641
85,0.0092,0.00275862,0.00353333,0.0032,0.000738462,0.00361111,0.00310322,0.000317236
86,0.0092,0.00282759,0.00346667,0.00349231,0.000984615,0.00348291,0.00373439,0.000330342
87,0.0092,0.00262069,0.00402222,0.00408718,0.000753846,0.00352564,0.00391847,0.000347009
88,0.0088,0.00282759,0.00406667,0.00358462,0.0004,0.00358974,0.003524,0.000352422
89,0.009,0.00310345,0.00262222,0.0029641,0.000569231,0.00358974,0.00295858,0.000355983
90,0.009,0.00303448,0.00284444,0.00265641,0.000753846,0.00275641,0.00265615,0.000362678
91,0.009,0.00317241,0.00297778,0.00309231,0.000523077,0.00260684,0.00310322,0.000372507
92,0.009,0.00310345,0.00233333,0.00310256,0.000661538,0.00288462,0.00320842,0.000380057
93,0.0086,0.00310345,0.00262222,0.00262564,0.000292308,0.00290598,0.00240631,0.000385043
94,0.0086,0.00317241,0.00213333,0.00244103,0.000184615,0.00247863,0.00231427,0.000383761
95,0.0084,0.00317241,0.00271111,0.00225128,0.000292308,0.00190171,0.00207758,0.000382051
96,0.0084,0.00317241,0.00304444,0.00216923,0.000384615,0.0024359,0.00228797,0.000380627
97,0.0078,0.00337931,0.00224444,0.00228205,0.000446154,0.00202991,0.00243261,0.000384473
98,0.0078,0.00331034,0.0022,0.00175897,0.000353846,0.00181624,0.0017883,0.00038661
99,0.0078,0.00337931,0.00144444,0.00195897,0.000153846,0.00207265,0.00157791,0.000384473
100,0.008,0.00344828,0.000911111,0.00107179,0.000338462,0.00111111,0.00122288,0.000381766
101,0.0078,0.00386207,0.000377778,0.000610256,0.000538462,0.000576923,0.000591716,0.000381766
102,0.0074,0.004,0.0002,0.000482051,0.000676923,0.000384615,0.000447074,0.000385897
103,0.0074,0.00358621,0.000533333,0.000461538,0.000292308,0.000405983,0.000420776,0.000387749
104,0.0078,0.00358621,0.000488889,0.000830769,0.000107692,0.000662393,0.000999343,0.000383618
105,0.0082,0.00372414,0.0008,0.000666667,3.07692e-05,0.000619658,0.000460224,0.00037849
106,0.0084,0.00344828,0.000311111,0.000630769,4.61538e-05,0.000662393,0.000420776,0.000371225
107,0.0082,0.00337931,0.000266667,0.000364103,7.69231e-05,0.000448718,0.000460224,0.000364957
108,0.008,0.00344828,0.000333333,0.000251282,6.15385e-05,0.000277778,0.000328731,0.000361254
109,0.008,0.00324138,0.0004,0.000153846,1.53846e-05,0.000149573,0.00017094,0.000356553
110,0.008,0.00324138,0.000444444,0.000394872,0,0.00025641,0.000276134,0.000351994
111,0.0082,0.00337931,0.000822222,0.000851282,0,0.000854701,0.000631164,0.000343732
112,0.0082,0.00351724,0.00104444,0.000758974,0.000107692,0.000641026,0.000565417,0.000339174
113,0.0082,0.00344828,0.000688889,0.000938462,0,0.000961538,0.00113083,0.00033433
114,0.008,0.0037931,0.0008,0.00120513,0,0.00117521,0.00120973,0.000327208
115,0.0076,0.00393103,0.000222222,0.00102564,0,0.000854701,0.00113083,0.000321795
116,0.0076,0.004,0.000133333,0.000261538,0,0.000277778,0.000289283,0.000317094
117,0.0076,0.004,0.000133333,0.0002,0,0.000320513,9.20447e-05,0.000312678
118,0.0078,0.0042069,0.000111111,0.000323077,0,0.00042735,0.000381328,0.000307977
119,0.0078,0.00413793,0.000333333,0.000282051,0,0.000299145,0.000315582,0.000302707
120,0.0076,0.00455172,0.000355556,0.000348718,0,0.000320513,0.000289283,0.000296439
121,0.0076,0.00434483,0.000844444,0.000389744,0,0.000363248,0.000381328,0.000289459
122,0.0076,0.00434483,0.0016,0.000558974,0,0.000619658,0.000657462,0.000283476
123,0.0076,0.00468966,0.0014,0.00112308,0,0.00111111,0.000880999,0.000279487
124,0.0074,0.00462069,0.00128889,0.00116923,0,0.000982906,0.00113083,0.000274217
125,0.0074,0.00462069,0.000777778,0.00138974,0,0.00128205,0.00144642,0.000270513
126,0.0076,0.00468966,0.000555556,0.000769231,0,0.000747863,0.000880999,0.000266524
127,0.0074,0.00462069,0.000822222,0.000635897,1.53846e-05,0.000363248,0.00069691,0.000261966
128,0.0072,0.00489655,0.000911111,0.000420513,0,0.000512821,0.000420776,0.000257123
129,0.007,0.00531034,0.00124444,0.000897436,0.000169231,0.00108974,0.000894149,0.000253276
130,0.007,0.00531034,0.00162222,0.00101538,9.23077e-05,0.000897436,0.000854701,0.000253276
131,0.007,0.00537931,0.00186667,0.00127692,0.000230769,0.00132479,0.00134122,0.000253989
132,0.007,0.00558621,0.00226667,0.00151282,0.000138462,0.0017094,0.00147272,0.000253134
133,0.007,0.00537931,0.00308889,0.00253846,0.000107692,0.0024359,0.0025904,0.000251709
134,0.0068,0.00551724,0.00231111,0.00242051,0.000153846,0.00213675,0.00224852,0.000250712
135,0.0066,0.0057931,0.00266667,0.00184615,0.000184615,0.00239316,0.00238001,0.000250427
136,0.0066,0.00586207,0.00208889,0.00255385,1.53846e-05,0.00235043,0.00236686,0.00024886
137,0.0062,0.006,0.000755556,0.00142051,0,0.00205128,0.00164366,0.000244872
