time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.0102,0,0,0,0,0,0,0
1,0.0102,0,0,0,0,0,0,0
2,0.0102,0,0,0,0,0,0,0
3,0.0104,0,0,0,0,0,0,0
4,0.0106,0,0,0,0,0,0,0
5,0.0108,0,0,0,0,0,0,0
6,0.0106,6.89655e-05,0,0,0,0,0,0
7,0.0106,6.89655e-05,0,0,0,0,0,0
8,0.011,6.89655e-05,0,0,0,0,0,0
9,0.011,0.000137931,0,0,0,0,0,0
10,0.011,6.89655e-05,0,0,0,0,0,0
11,0.011,0.000137931,0,0,0,0,0,0
12,0.011,0.000137931,0,0,0,0,0,0
13,0.0114,0.000206897,0,0,0,0,0,0
14,0.0116,0.000275862,0,0,0,0,0,0
15,0.0118,0.000275862,0,0,0,0,0,0
16,0.0116,0.000275862,0,0,0,0,0,0
17,0.0116,0.000275862,0,0,0,0,0,0
18,0.0116,0.000275862,0,0,0,0,0,0
19,0.0116,0.000344828,0,0,0,0,0,0
20,0.0116,0.000344828,0,0,0,0,0,0
21,0.0118,0.000344828,0,0,0,0,0,0
22,0.0116,0.000344828,0,0,0,0,0,0
23,0.0116,0.000344828,0,0,0,0,0,0
24,0.0116,0.000344828,0,0,0,0,0,0
25,0.0116,0.000413793,0,0,0,0,0,0
26,0.0114,0.000413793,0,0,0,0,0,0
27,0.0114,0.000482759,0,0,0,0,0,0
28,0.0114,0.000482759,0,0,0,0,0,0
29,0.0116,0.000482759,0,0,0,0,0,0
30,0.0114,0.000551724,0,0,0,0,0,0
31,0.0114,0.000551724,6.66667e-05,3.07692e-05,0,6.41026e-05,6.57462e-05,0
32,0.0116,0.000482759,0,8.20513e-05,0,8.54701e-05,3.94477e-05,0
33,0.0116,0.000413793,0,2.05128e-05,0,0,2.62985e-05,0
34,0.0114,0.000482759,0,1.02564e-05,0,4.2735e-05,3.94477e-05,0
35,0.0116,0.000482759,0,0,0,0,0,0
36,0.0114,0.000551724,0,0,0,0,0,0
37,0.0116,0.00062069,0,0,0,0,0,0
38,0.0114,0.00062069,0,0,0,0,0,0
39,0.0112,0.000551724,6.66667e-05,0.000102564,0,0.000320513,0.000105194,0
40,0.0112,0.00062069,2.22222e-05,0.000117949,0,4.2735e-05,3.94477e-05,0
41,0.0112,0.00062069,0,0.000138462,0,0.000149573,9.20447e-05,0
42,0.0112,0.000551724,6.66667e-05,4.10256e-05,0,4.2735e-05,7.88955e-05,0
43,0.0112,0.000551724,0.000155556,0.000123077,0,4.2735e-05,0.000118343,0
44,0.0114,0.000689655,0,1.02564e-05,0,0,6.57462e-05,0
45,0.0112,0.000827586,0,0,0,0,0,0
46,0.0112,0.000827586,0,0,0,0,0,0
47,0.0114,0.000827586,0,0,0,0,0,0
48,0.0116,0.000896552,0.000222222,0.000107692,0,0.000106838,0.000105194,0
49,0.0114,0.000896552,0.000244444,0.000517949,0,0.000448718,0.00034188,0
50,0.0114,0.000896552,0.000422222,0.000579487,0,0.000555556,0.000618014,0
51,0.0114,0.000965517,0.0006,0.000389744,0,0.000470085,0.00052597,0
52,0.012,0.000965517,0.000155556,0.000266667,0,0.000235043,0.000433925,0
53,0.012,0.000965517,0.000888889,0.000297436,4.61538e-05,0.000405983,0.000394477,2.849e-07
54,0.012,0.00103448,0.000422222,0.000261538,0,0.000405983,0.000328731,7.12251e-07
55,0.0122,0.00103448,0,0.000123077,0,0.000149573,0.000118343,7.12251e-07
56,0.0122,0.00117241,0,8.71795e-05,0,8.54701e-05,3.94477e-05,7.12251e-07
57,0.0122,0.00131034,0,1.53846e-05,0,0,2.62985e-05,7.12251e-07
58,0.0122,0.00124138,0,0,0,0,0,7.12251e-07
59,0.0122,0.00124138,0,0,0,0,0,7.12251e-07
60,0.0122,0.00117241,0,0,0,0,0,7.12251e-07
61,0.012,0.00110345,0,0,0,0,0,7.12251e-07
62,0.0118,0.00117241,0,0,0,0,0,7.12251e-07
63,0.0116,0.00131034,0,0,0,0,0,7.12251e-07
64,0.0118,0.00117241,0,1.02564e-05,0,0,0,7.12251e-07
65,0.0122,0.00124138,0,0,0,0,0,7.12251e-07
66,0.012,0.00117241,0,0,0,0,0,7.12251e-07
67,0.0118,0.00117241,2.22222e-05,8.20513e-05,0,8.54701e-05,7.88955e-05,7.12251e-07
68,0.0114,0.00131034,0.000177778,0.000123077,0,0.000128205,9.20447e-05,7.12251e-07
69,0.0114,0.00124138,0,0.000164103,0,0.000149573,0.000197239,7.12251e-07
70,0.0114,0.00124138,0,4.61538e-05,0,4.2735e-05,1.31492e-05,7.12251e-07
71,0.0112,0.00124138,0,0,0,0,0,7.12251e-07
72,0.0114,0.00124138,0,0,0,0,0,7.12251e-07
73,0.0116,0.00124138,0,1.53846e-05,0,0,1.31492e-05,7.12251e-07
74,0.012,0.00117241,0.000222222,0.000158974,0,0.000106838,0.000157791,8.54701e-07
75,0.0122,0.00103448,0.000111111,0.000302564,0,0.000384615,0.00034188,8.54701e-07
76,0.012,0.00110345,0,0.000128205,0,0.000128205,0.000157791,8.54701e-07
77,0.0118,0.00103448,8.88889e-05,0.000138462,0,0.000106838,6.57462e-05,8.54701e-07
78,0.012,0.00110345,4.44444e-05,0.000184615,0,0.000106838,0.000144642,8.54701e-07
79,0.0122,0.00110345,0,0.000117949,0,0.000192308,7.88955e-05,8.54701e-07
80,0.0126,0.00110345,0,0,0,0,0,8.54701e-07
81,0.0128,0.00103448,0,0,0,0,0,8.54701e-07
82,0.0128,0.00110345,0,0,0,0,3.94477e-05,8.54701e-07
83,0.013,0.00110345,0,0,0,0,0,8.54701e-07
84,0.0132,0.00117241,0,0,0,0,0,8.54701e-07
85,0.0134,0.00110345,0,6.15385e-05,0,4.2735e-05,6.57462e-05,8.54701e-07
86,0.0132,0.00117241,0.000155556,0.000184615,0,8.54701e-05,0.000118343,8.54701e-07
87,0.0132,0.00117241,0.000288889,0.000251282,0,0.00042735,0.000249836,8.54701e-07
88,0.013,0.00124138,8.88889e-05,0.000174359,0,0.000299145,0.000223537,9.97151e-07
89,0.013,0.00110345,6.66667e-05,5.12821e-05,0,2.13675e-05,6.57462e-05,8.54701e-07
90,0.013,0.00137931,0,0.000148718,0,0.000128205,0.000131492,7.12251e-07
91,0.0128,0.00137931,2.22222e-05,4.10256e-05,0,2.13675e-05,1.31492e-05,7.12251e-07
92,0.0128,0.00144828,0.0002,6.15385e-05,0,8.54701e-05,9.20447e-05,7.12251e-07
93,0.0128,0.00144828,0,0.000174359,0,0.000235043,0.000236686,7.12251e-07
94,0.0126,0.00165517,0,0.000133333,0,0.000149573,5.2597e-05,7.12251e-07
95,0.0126,0.00165517,0,0.000117949,0,0.000106838,0.000118343,7.12251e-07
96,0.0128,0.00158621,0,2.5641e-05,0,2.13675e-05,2.62985e-05,7.12251e-07
97,0.0132,0.00144828,0,0,0,0,0,7.12251e-07
98,0.013,0.00172414,0,0,0,0,0,7.12251e-07
99,0.013,0.00172414,0.000333333,0.000112821,0,0.000106838,7.88955e-05,7.12251e-07
100,0.0128,0.0017931,0.000177778,0.000184615,0,0.000128205,0.000157791,7.12251e-07
101,0.0128,0.00193103,0.000133333,0.000287179,0,0.000405983,0.000276134,7.12251e-07
102,0.0128,0.0017931,0.000133333,0.000184615,0,0.000235043,0.000105194,7.12251e-07
103,0.0126,0.00186207,0.000311111,0.000184615,0,0.000192308,0.000197239,7.12251e-07
104,0.0126,0.00193103,0.000977778,0.00034359,0,0.00025641,0.000368179,7.12251e-07
105,0.0128,0.00193103,0.000488889,0.000517949,0,0.000384615,0.000604865,9.97151e-07
106,0.0126,0.00206897,0.000755556,0.000266667,0,0.00034188,0.000394477,9.97151e-07
107,0.0126,0.00206897,0.000488889,0.000420513,0.000107692,0.000619658,0.000447074,1.4245e-06
108,0.0128,0.00186207,0.00111111,0.00065641,0,0.000769231,0.000736358,2.5641e-06
109,0.0126,0.0017931,0.0022,0.000733333,0,0.000918803,0.00102564,2.5641e-06
110,0.0122,0.00186207,0.00195556,0.00121026,1.53846e-05,0.000833333,0.00128863,3.27635e-06
111,0.012,0.00172414,0.0026,0.00211282,0,0.00222222,0.00247206,3.9886e-06
112,0.012,0.00165517,0.00224444,0.00240513,0,0.00188034,0.00234057,4.2735e-06
113,0.0118,0.00165517,0.00297778,0.0031641,0,0.00228632,0.00268245,4.5584e-06
114,0.012,0.00165517,0.00135556,0.00290256,0,0.00260684,0.00281394,4.70085e-06
115,0.012,0.00158621,0.00226667,0.00199487,0,0.00213675,0.00216963,4.8433e-06
116,0.012,0.00151724,0.00175556,0.00197436,0,0.00224359,0.00198554,4.8433e-06
117,0.0118,0.00172414,0.00342222,0.00269744,0.000107692,0.00220085,0.00244576,6.98006e-06
118,0.0118,0.00165517,0.00244444,0.00248718,0.000138462,0.00247863,0.00249836,9.25926e-06
119,0.0116,0.00172414,0.00326667,0.00232308,0.000138462,0.00222222,0.00243261,1.35328e-05
120,0.0116,0.00165517,0.00251111,0.00257436,0.000338462,0.00288462,0.00262985,1.76638e-05
121,0.0116,0.00165517,0.00248889,0.00236923,0.000307692,0.00209402,0.0025378,2.49288e-05
122,0.0114,0.00172414,0.00451111,0.00355385,0.000184615,0.00333333,0.00353715,2.97721e-05
123,0.0112,0.00186207,0.00315556,0.00409744,0.000430769,0.00433761,0.00374753,3.71795e-05
124,0.0114,0.00193103,0.00213333,0.00333333,0.000630769,0.00309829,0.00278764,4.47293e-05
125,0.0114,0.00193103,0.00291111,0.00288718,0.000446154,0.00264957,0.00284024,5.39886e-05
126,0.0116,0.00206897,0.00413333,0.00266154,0.000646154,0.00273504,0.00251151,6.2963e-05
127,0.0116,0.00206897,0.00528889,0.00387179,0.000661538,0.00412393,0.00390533,7.50712e-05
128,0.0112,0.00227586,0.00464444,0.00467692,0.000969231,0.00527778,0.00431295,8.80342e-05
129,0.0112,0.00227586,0.00546667,0.00442564,0.0016,0.00472222,0.00500986,0.000111681
130,0.0114,0.00241379,0.00502222,0.00551282,0.00126154,0.00485043,0.00532544,0.00013547
131,0.0114,0.00241379,0.00475556,0.00442051,0.00109231,0.00467949,0.00464168,0.000153419
132,0.0116,0.00262069,0.00435556,0.00410256,0.00112308,0.00382479,0.00387903,0.000174217
133,0.0116,0.00248276,0.00437778,0.0037641,0.000446154,0.00386752,0.00322156,0.000186467
134,0.0114,0.00268966,0.00428889,0.00436923,0.000338462,0.00378205,0.00454964,0.000193305
135,0.0112,0.00255172,0.00475556,0.00486154,0.000261538,0.00455128,0.00483892,0.000195442
136,0.011,0.00262069,0.00422222,0.00464103,0.000169231,0.00480769,0.00495726,0.000195869
137,0.0106,0.00268966,0.0048,0.0044,0.000892308,0.00470085,0.00416831,0.000199288
138,0.0108,0.00268966,0.00435556,0.00492308,0.00149231,0.00519231,0.0052071,0.000217806
139,0.0102,0.00282759,0.00386667,0.00417949,0.00144615,0.00457265,0.00426036,0.000240598
140,0.01,0.00296552,0.00268889,0.00306154,0.00226154,0.00288462,0.00331361,0.000269516
141,0.01,0.00310345,0.00211111,0.0025641,0.00190769,0.00258547,0.00231427,0.000300285
142,0.01,0.00310345,0.00197778,0.00274872,0.00183077,0.00269231,0.00215648,0.00032963
