time,LT,ST,MPP,CMP,CLP,GMP,MEP,proB
0,0.009,0,0,0,0,0,0,0
1,0.009,0,0,0,0,0,0,0
2,0.0094,0,0,0,0,0,0,0
3,0.0092,6.89655e-05,0,0,0,0,0,0
4,0.0094,6.89655e-05,0,0,0,0,0,0
5,0.0094,6.89655e-05,0,0,0,0,0,0
6,0.009,0.000206897,0,0,0,0,0,0
7,0.0092,0.000206897,0,0,0,0,0,0
8,0.0092,0.000206897,0,0,0,0,0,0
9,0.0092,0.000206897,0,0,0,0,0,0
10,0.0094,0.000275862,0,0,0,0,0,0
11,0.0096,0.000206897,0,0,0,0,0,0
12,0.0096,0.000137931,0,0,0,0,0,0
13,0.0094,0.000206897,0,0,0,0,0,0
14,0.0094,0.000275862,0,0,0,0,0,0
15,0.0094,0.000275862,0,0,0,0,0,0
16,0.0094,0.000344828,0,0,0,0,0,0
17,0.0094,0.000275862,0.000288889,5.64103e-05,0,4.2735e-05,0.000105194,0
18,0.0094,0.000275862,0.000133333,8.20513e-05,0,0.000106838,9.20447e-05,0
19,0.0094,0.000275862,0.000155556,9.74359e-05,0,0.000128205,6.57462e-05,0
20,0.0092,0.000344828,0.000177778,5.64103e-05,0,0,9.20447e-05,0
21,0.0092,0.000344828,6.66667e-05,0.000123077,0,0.000149573,9.20447e-05,0
22,0.009,0.000413793,0,9.74359e-05,0,6.41026e-05,5.2597e-05,0
23,0.009,0.000413793,0,0.000128205,0,8.54701e-05,0.000157791,0
24,0.0086,0.000689655,0,5.12821e-05,0,0,3.94477e-05,0
25,0.0086,0.000689655,0,1.53846e-05,0,0,2.62985e-05,0
26,0.0086,0.000689655,0,2.05128e-05,0,0,2.62985e-05,0
27,0.0086,0.000689655,0,7.17949e-05,0,6.41026e-05,5.2597e-05,0
28,0.0086,0.000689655,0,4.61538e-05,0,2.13675e-05,6.57462e-05,0
29,0.0088,0.000689655,0,2.5641e-05,0,2.13675e-05,3.94477e-05,0
30,0.0088,0.000689655,0,0,0,0,0,0
31,0.0086,0.000896552,0,0,0,0,0,0
32,0.0086,0.000965517,0,0,0,0,0,0
33,0.0086,0.00103448,0,0,0,0,0,0
34,0.0086,0.00110345,0,0,0,0,0,0
35,0.0088,0.00110345,0,0,0,0,0,0
36,0.0088,0.00117241,0,0,0,0,0,0
37,0.009,0.00110345,0,0,0,0,0,0
38,0.0092,0.00103448,0,0,0,2.13675e-05,6.57462e-05,0
39,0.0092,0.000965517,0,0,0,0,0,0
40,0.0092,0.000965517,0,0,0,0,0,0
41,0.0088,0.00117241,0,0,0,0,0,0
42,0.0088,0.00124138,0,0,0,0,0,0
43,0.0086,0.00124138,0.000133333,0,9.23077e-05,0,1.31492e-05,7.12251e-07
44,0.0082,0.00144828,0.000288889,3.58974e-05,0.000138462,6.41026e-05,6.57462e-05,4.70085e-06
45,0.0082,0.00144828,0.000244444,0.000169231,0.000215385,0.00034188,0.00017094,6.83761e-06
46,0.0084,0.00131034,0.00104444,0.000492308,0.000169231,0.000405983,0.000539119,9.40171e-06
47,0.0084,0.00137931,0.000911111,0.000882051,4.61538e-05,0.000747863,0.000802104,1.15385e-05
48,0.0084,0.00124138,0.00133333,0.000779487,0,0.000876068,0.000802104,1.18234e-05
49,0.0084,0.00117241,0.00171111,0.00106154,0.000261538,0.00119658,0.00114398,1.43875e-05
50,0.0082,0.00110345,0.00206667,0.00158462,0.000276923,0.00141026,0.00163051,2.00855e-05
51,0.0082,0.000965517,0.00326667,0.00186154,0.000323077,0.00192308,0.00227482,2.60684e-05
52,0.0084,0.00103448,0.00282222,0.00282051,0.000123077,0.00277778,0.00302433,2.89174e-05
53,0.0082,0.00117241,0.00382222,0.0030359,0.000261538,0.00247863,0.00299803,3.23362e-05
54,0.008,0.00124138,0.00277778,0.00303077,0.000646154,0.0034188,0.00331361,3.76068e-05
55,0.0084,0.00131034,0.00304444,0.00246667,0.0006,0.00239316,0.00274819,4.87179e-05
56,0.0084,0.00144828,0.00244444,0.00213846,0.000476923,0.00239316,0.00255095,5.84046e-05
57,0.0084,0.00131034,0.00206667,0.00190769,0.000584615,0.00262821,0.00218277,6.78063e-05
58,0.0086,0.00131034,0.00231111,0.00190769,0.000476923,0.00188034,0.00177515,7.83476e-05
59,0.0086,0.00131034,0.00128889,0.00215385,6.15385e-05,0.00260684,0.00218277,8.10541e-05
60,0.009,0.00131034,0.000777778,0.00117949,0,0.00104701,0.00144642,8.04843e-05
61,0.0092,0.00131034,0.00102222,0.00133333,0,0.00111111,0.000894149,7.99145e-05
62,0.0092,0.00137931,0.00111111,0.000866667,3.07692e-05,0.000982906,0.000815253,8.06268e-05
63,0.0092,0.00151724,0.000866667,0.00102051,0,0.00108974,0.00131492,7.94872e-05
64,0.0092,0.00144828,0.001,0.000938462,0,0.000982906,0.00102564,7.7208e-05
65,0.0094,0.00158621,0.00126667,0.000969231,0,0.00102564,0.00111769,7.52137e-05
66,0.0094,0.0017931,0.00182222,0.00142051,0,0.00132479,0.0016568,7.40741e-05
67,0.0094,0.00193103,0.00193333,0.00194359,0,0.00200855,0.00227482,7.25071e-05
68,0.0094,0.002,0.00197778,0.00185641,0,0.00213675,0.00211703,7.16524e-05
69,0.0092,0.00206897,0.00195556,0.00181538,0,0.00183761,0.00230112,7.06553e-05
70,0.009,0.00206897,0.00184444,0.00205128,0,0.00181624,0.0017094,6.95157e-05
71,0.009,0.00213793,0.00155556,0.00197949,6.15385e-05,0.00205128,0.00202498,6.82336e-05
72,0.009,0.002,0.00164444,0.00232821,0.000107692,0.0017094,0.00195924,7.07977e-05
73,0.0092,0.00193103,0.000555556,0.00187692,0.000169231,0.0016453,0.00174885,7.17949e-05
74,0.0092,0.00206897,8.88889e-05,0.00125128,6.15385e-05,0.00115385,0.00119658,7.22222e-05
75,0.0092,0.00193103,0.000111111,0.000579487,4.61538e-05,0.00042735,0.000565417,7.19373e-05
76,0.0092,0.00186207,0.0002,0.000297436,6.15385e-05,0.000192308,0.000210388,7.19373e-05
77,0.0092,0.00193103,0.000511111,0.000225641,9.23077e-05,0.00025641,0.00035503,7.36467e-05
78,0.0092,0.00206897,0.000533333,0.000410256,0.000230769,0.000576923,0.000499671,7.36467e-05
79,0.0092,0.002,0.000622222,0.000671795,0.000153846,0.000470085,0.000631164,7.7208e-05
80,0.009,0.00206897,0.000733333,0.00085641,0.000138462,0.000705128,0.000828402,7.90598e-05
81,0.0092,0.00206897,0.000666667,0.000861538,0.000107692,0.000769231,0.000920447,8.06268e-05
82,0.0092,0.00213793,0.000422222,0.000994872,0.000169231,0.000769231,0.000736358,8.06268e-05
83,0.0092,0.0022069,0.000577778,0.000692308,0.000323077,0.000576923,0.000644313,8.26211e-05
84,0.0092,0.0022069,0.000511111,0.000384615,0.000415385,0.000555556,0.00035503,8.67521e-05
85,0.0092,0.00213793,2.22222e-05,0.000205128,0.000307692,0.000320513,0.000223537,9.21652e-05
86,0.009,0.0022069,6.66667e-05,0.000164103,0.000169231,0.000149573,0.000131492,9.1453e-05
87,0.0092,0.00227586,0.0004,0.000174359,0.000292308,0.000277778,0.000223537,9.41595e-05
88,0.0094,0.0022069,0.00102222,0.000451282,0.000123077,0.000448718,0.000670611,9.68661e-05
89,0.0098,0.00213793,0.00148889,0.000589744,0.000553846,0.000747863,0.000880999,9.94302e-05
90,0.0098,0.00206897,0.00142222,0.00109231,0.000861538,0.00108974,0.000973044,0.000109972
91,0.0098,0.00206897,0.00173333,0.00132308,0.000692308,0.00147436,0.00144642,0.000124359
92,0.0096,0.00213793,0.000933333,0.00157949,0.0004,0.00141026,0.00156476,0.000131481
93,0.0102,0.00213793,0.00184444,0.00115897,0.000292308,0.00123932,0.00120973,0.000136467
94,0.01,0.00193103,0.00146667,0.00193846,6.15385e-05,0.00160256,0.001762,0.000137892
95,0.0102,0.00206897,0.00128889,0.00169231,1.53846e-05,0.0015812,0.0017094,0.000135613
96,0.01,0.0022069,0.00157778,0.00115385,0,0.00121795,0.00119658,0.000133476
97,0.0102,0.0022069,0.00288889,0.00194872,0,0.00200855,0.00206443,0.000129487
98,0.0104,0.0022069,0.00315556,0.00351282,1.53846e-05,0.00380342,0.00306377,0.00012849
99,0.0106,0.0022069,0.00404444,0.00324615,3.07692e-05,0.00324786,0.00322156,0.000128063
100,0.0108,0.00227586,0.00393333,0.00417436,0,0.00438034,0.00404997,0.000126211
101,0.0108,0.00227586,0.00426667,0.00385128,0,0.00350427,0.00362919,0.000124217
102,0.0106,0.00241379,0.00337778,0.00446667,1.53846e-05,0.00425214,0.00401052,0.000121937
103,0.0108,0.00234483,0.00317778,0.00375385,0,0.00358974,0.00360289,0.000120798
104,0.011,0.00227586,0.0038,0.00314359,0.000138462,0.00331197,0.00280079,0.000118946
105,0.011,0.00213793,0.00484444,0.00424103,0.000169231,0.00433761,0.00424721,0.000121937
106,0.0116,0.00206897,0.00382222,0.00444103,0.000461538,0.0042735,0.0043524,0.000125926
107,0.0112,0.00213793,0.00426667,0.0049641,0.000276923,0.00510684,0.00470743,0.000129915
108,0.0114,0.00206897,0.0042,0.00429231,0.000338462,0.00378205,0.00418146,0.000133048
109,0.0116,0.00213793,0.00444444,0.00428718,0.000492308,0.00461538,0.00464168,0.000139316
110,0.0118,0.00213793,0.0054,0.00366667,0.000246154,0.00433761,0.00373439,0.000142165
111,0.0118,0.00213793,0.00646667,0.00523077,0.000338462,0.00450855,0.00497041,0.000146581
112,0.0114,0.0022069,0.00728889,0.00571282,0.000615385,0.00617521,0.00598291,0.000154274
113,0.0116,0.0022069,0.0076,0.0064359,0.000646154,0.00679487,0.00661407,0.000165242
114,0.0118,0.0022069,0.00937778,0.00817436,0.000861538,0.00779915,0.00766601,0.000174929
115,0.0118,0.00193103,0.0078,0.009,0.000846154,0.00848291,0.00904668,0.000189886
116,0.0118,0.00193103,0.00595556,0.00877436,0.00147692,0.00912393,0.0087574,0.00020812
117,0.0118,0.002,0.00333333,0.00573846,0.00192308,0.00574786,0.00649573,0.00023547
118,0.0116,0.00206897,0.00406667,0.00445128,0.00176923,0.00442308,0.00481262,0.00026396
119,0.0116,0.00193103,0.00406667,0.00513333,0.00187692,0.00517094,0.00481262,0.000296866
120,0.0114,0.0022069,0.00551111,0.0044359,0.00152308,0.0042735,0.00449704,0.00032963
121,0.0114,0.00241379,0.00526667,0.00444615,0.00141538,0.00376068,0.00485207,0.000353846
122,0.011,0.00227586,0.00657778,0.00529231,0.00183077,0.00504274,0.00527285,0.000373362
123,0.011,0.0022069,0.00604444,0.00650769,0.00221538,0.00628205,0.00569362,0.000412821
124,0.011,0.002,0.00597778,0.00653333,0.00295385,0.00647436,0.0069428,0.000447293
125,0.011,0.00193103,0.00371111,0.00497436,0.00395385,0.00529915,0.005286,0.000493305
126,0.0114,0.00186207,0.0036,0.00412821,0.00424615,0.00429487,0.00412886,0.000560399
127,0.0116,0.00165517,0.00462222,0.0042359,0.00367692,0.00388889,0.00382643,0.000624644
128,0.0114,0.0017931,0.00555556,0.00455897,0.00363077,0.0041453,0.00403682,0.000685328
129,0.0116,0.00186207,0.00577778,0.00514359,0.00296923,0.00568376,0.00552268,0.000741311
130,0.0116,0.00172414,0.00704444,0.00541538,0.00392308,0.00570513,0.00569362,0.000785897
131,0.0114,0.00186207,0.0076,0.00702051,0.00356923,0.00722222,0.00674556,0.000845726
132,0.0114,0.002,0.00895556,0.0074,0.00472308,0.0066453,0.00754767,0.000899858
133,0.0118,0.00193103,0.0101778,0.00952821,0.00529231,0.00923077,0.00944116,0.000979202
134,0.0116,0.002,0.0108889,0.00887692,0.00547692,0.0090812,0.00899408,0.00106011
135,0.0114,0.00213793,0.0112889,0.00944615,0.00515385,0.00985043,0.00988823,0.00114558
136,0.0114,0.00213793,0.00988889,0.0104615,0.00549231,0.0110043,0.0103616,0.00122365
137,0.0118,0.0022069,0.00793333,0.00862051,0.00536923,0.00873932,0.00866535,0.00131282
138,0.0118,0.00193103,0.0094,0.00972821,0.00501538,0.00967949,0.00945431,0.00138547
139,0.0118,0.00206897,0.00953333,0.00973333,0.0064,0.0101496,0.0095332,0.00145513
140,0.0118,0.00213793,0.00966667,0.00971282,0.00641538,0.0103632,0.00983563,0.00154459
141,0.0118,0.00206897,0.00742222,0.00965641,0.00595385,0.00987179,0.00984878,0.00163618
142,0.0116,0.00227586,0.00922222,0.00866154,0.00661538,0.00876068,0.00949375,0.00172521
143,0.0118,0.0022069,0.00811111,0.00809231,0.00673846,0.00732906,0.00888889,0.00181311
144,0.0118,0.0022069,0.00791111,0.00849231,0.00784615,0.00886752,0.00883629,0.00191254
145,0.012,0.00234483,0.00744444,0.00770256,0.0088,0.00837607,0.00778435,0.00202863
146,0.0124,0.00234483,0.00773333,0.00654872,0.00915385,0.00630342,0.00646943,0.00216211
147,0.0124,0.00227586,0.00586667,0.00751795,0.00913846,0.00760684,0.00795529,0.0022896
148,0.0122,0.00227586,0.00602222,0.00626667,0.00972308,0.00617521,0.00658777,0.00241695
149,0.012,0.00234483,0.00577778,0.00735385,0.0112923,0.00707265,0.00716634,0.00256111
150,0.012,0.00227586,0.00591111,0.00566154,0.0112615,0.00630342,0.00587771,0.00272607
151,0.012,0.00248276,0.00682222,0.00584103,0.0112923,0.0057265,0.00583826,0.00288305
152,0.0122,0.00241379,0.00757778,0.00690769,0.0119077,0.00630342,0.00658777,0.00302179
153,0.0122,0.00241379,0.00553333,0.0064359,0.0148154,0.00542735,0.00632479,0.00319786
154,0.012,0.00255172,0.00482222,0.00658462,0.0140769,0.00647436,0.00587771,0.00341068
155,0.012,0.00268966,0.00571111,0.00560513,0.0139538,0.00536325,0.00593031,0.00358846
156,0.0116,0.00268966,0.00571111,0.00470769,0.0133385,0.00463675,0.00460224,0.00375256
157,0.0112,0.00275862,0.00582222,0.00607692,0.0130308,0.00574786,0.00577252,0.00391595
158,0.0112,0.00255172,0.00593333,0.0066359,0.0121385,0.00739316,0.00636423,0.00408462
159,0.0112,0.00248276,0.00646667,0.00595385,0.0121231,0.00651709,0.00574622,0.00422949
160,0.011,0.00268966,0.00708889,0.00735385,0.0118,0.00737179,0.00781065,0.00437165
161,0.011,0.00268966,0.00502222,0.00615385,0.0113385,0.00615385,0.00649573,0.00449829
162,0.0112,0.00282759,0.00544444,0.00527692,0.0121538,0.00555556,0.00522025,0.00461068
163,0.0114,0.00303448,0.00473333,0.00530256,0.0128,0.00525641,0.0051545,0.00476496
164,0.011,0.00324138,0.00506667,0.00497949,0.0108154,0.00536325,0.00470743,0.00487863
165,0.0112,0.00324138,0.00582222,0.00574872,0.0102154,0.00606838,0.0061144,0.00498276
166,0.0114,0.00324138,0.00575556,0.00736923,0.0122,0.00715812,0.00683761,0.00509601
167,0.0112,0.00324138,0.00517778,0.00681026,0.0124,0.0067094,0.00656147,0.00523034
168,0.011,0.00303448,0.00544444,0.0052359,0.0131846,0.00564103,0.00519395,0.00536453
169,0.0106,0.00310345,0.00522222,0.00518462,0.0152,0.0050641,0.00490467,0.00552393
170,0.0102,0.00344828,0.00477778,0.00450256,0.0142462,0.00444444,0.00490467,0.00569245
171,0.0104,0.00337931,0.00637778,0.00494872,0.0133692,0.00527778,0.00519395,0.00584758
172,0.0104,0.00351724,0.0052,0.00498462,0.0133846,0.00510684,0.00473373,0.00599231
173,0.0104,0.00337931,0.00504444,0.00489231,0.0132769,0.00465812,0.00470743,0.00611866
174,0.0104,0.00344828,0.0058,0.00505641,0.013,0.00455128,0.00570677,0.006249
175,0.0104,0.00324138,0.00731111,0.00637436,0.0136,0.00651709,0.00707429,0.00638319
176,0.0104,0.00331034,0.00808889,0.00744103,0.0116769,0.00782051,0.0079027,0.00650598
177,0.0098,0.00358621,0.00744444,0.00789744,0.0114923,0.0082906,0.00792899,0.00659416
178,0.0102,0.00372414,0.00824444,0.00728718,0.0122462,0.00732906,0.00678501,0.00667678
179,0.0104,0.00365517,0.00837778,0.00795385,0.0128154,0.00762821,0.00802104,0.00678006
180,0.0104,0.00365517,0.00704444,0.00832308,0.0142615,0.00818376,0.00807364,0.00690598
181,0.0108,0.00358621,0.00715556,0.0082359,0.0119231,0.00863248,0.00815253,0.00701652
182,0.0108,0.00365517,0.00888889,0.00783077,0.0111846,0.00816239,0.00849441,0.00710712
183,0.011,0.00351724,0.00862222,0.00879487,0.0101692,0.00916667,0.00863905,0.00718419
184,0.0106,0.00351724,0.01,0.00873333,0.0111846,0.00803419,0.0086259,0.00723974
185,0.011,0.00344828,0.0109333,0.0107179,0.0116769,0.0110256,0.0108744,0.0073114
186,0.0108,0.00331034,0.0094,0.00856923,0.0114462,0.00876068,0.0086259,0.00738561
187,0.0108,0.00358621,0.0117111,0.00866667,0.0107231,0.0090812,0.00859961,0.00746154
188,0.0108,0.00358621,0.0094,0.0102564,0.00810769,0.00959402,0.0104142,0.00750826
189,0.0112,0.00358621,0.0103556,0.00980513,0.00847692,0.0102137,0.00971729,0.00751809
190,0.0114,0.00351724,0.0092,0.00897436,0.00852308,0.00942308,0.00907298,0.00754672
191,0.0114,0.00344828,0.0084,0.00796923,0.00866154,0.00792735,0.00796844,0.00756652
192,0.0114,0.00331034,0.00948889,0.00874872,0.00967692,0.00818376,0.00871795,0.00759202
193,0.0118,0.00337931,0.0114,0.0104769,0.0101077,0.00950855,0.00988823,0.0076235
194,0.0118,0.00331034,0.0102667,0.0101692,0.0105231,0.0102564,0.00991453,0.0076792
195,0.0118,0.00331034,0.0109111,0.0111231,0.0109692,0.0104701,0.0113872,0.00774316
196,0.0116,0.00337931,0.0102667,0.0102667,0.0112,0.0111538,0.0096121,0.0078208
197,0.0116,0.00337931,0.0113778,0.010159,0.0117846,0.0100641,0.0100329,0.00789858
198,0.0116,0.00331034,0.0119778,0.0105846,0.0115538,0.011047,0.0103222,0.00797564
199,0.0116,0.00337931,0.0114,0.0121385,0.0119538,0.0117949,0.011979,0.00803333
200,0.0116,0.00358621,0.0116222,0.0129692,0.0114923,0.0123504,0.0134385,0.0080906
201,0.0118,0.00372414,0.0136222,0.0129897,0.0110462,0.0132906,0.0130703,0.00814473
202,0.0116,0.00358621,0.0153778,0.0141949,0.0115385,0.0144231,0.013925,0.00818205
203,0.0112,0.00358621,0.0162,0.0139436,0.0112,0.0147222,0.0151479,0.00822821
204,0.0114,0.00358621,0.0169111,0.0143436,0.0119692,0.0145085,0.0154767,0.00829117
205,0.011,0.00358621,0.0163556,0.0143641,0.0132923,0.0163034,0.0153583,0.0083745
206,0.0112,0.00358621,0.0151778,0.0160154,0.0136615,0.0158547,0.0155424,0.00847194
207,0.0116,0.00358621,0.0144889,0.015159,0.00987692,0.0150214,0.015503,0.00854017
